transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
27b880f2-3dd0-5bdb-9715-c12f3f61b03f,8b0ad8b7-30f1-53d4-9794-a73bfa3e0914,2026-01-13 20:03:47.810496,debit,FT - ICIC0000770 - MICROSOFT AZURE INDIA,441992.28,FT2601130000770,
ef5b04db-f871-5581-8a25-21e32e0103f5,cef50e75-3fed-5fdf-a79c-260ee521078e,2026-01-14 00:50:55.888491,credit,FT - TMBL0000260 - CHEQUE DEPOSITS,329742.39,FT2601140000260,vJj+vHw549zGuN0QXptweK3pZlvq1d6haT0eWzb8fvu8mP68fDnj3A==
3ca2c0a3-7a51-5249-b7c7-0bedeab7f1a9,a6d29e4b-510b-5184-a7f8-097fb2579f10,2026-01-14 01:57:52.392037,debit,RTGS - CNRB0002346 - SALARY PAYOUT,4065387.79,RT2601140002346,WlSydB1/z6t0eKWXy/z/RGy6IIhIuo3y14ukKDNWLsxaVLJ0HX/Pqw==
f86287a7-cca3-5193-a68f-797e7ad3eb8f,1e4e22ec-4538-52e3-a30c-b5c672183039,2026-01-14 02:49:25.901853,debit,IMPS - RATN0001212 - MICROSOFT AZURE INDIA,421960.75,IM2601140001212,
9d63f09c-6321-5747-9d8a-0b12cfacb450,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2026-01-14 03:17:43.301778,debit,IMPS - HDFC0002219 - INDIGO AIRLINES,85084.51,,
97f080b5-3c32-5bb2-a6f1-0ab0546c695b,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-01-14 07:15:21.793114,debit,IMPS - UTIB0001042 - AIRTEL BUSINESS,188959.62,IM2601140001042,
cd0a2046-8e5a-54ed-bdb4-19e6e27a6e45,cef50e75-3fed-5fdf-a79c-260ee521078e,2026-01-14 13:55:47.318505,debit,RTGS - TMBL0001125 - ATM CASH WITHDRAWAL,204657.62,RT2601140001125,
2e0d376d-a900-526a-a18d-5b9287797111,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-01-14 17:51:21.370405,debit,FT - HDFC0000768 - SALARY PAYOUT,2519747.08,FT2601140000768,
269df479-1ed0-5d26-94ac-6e554c0c9451,8b0ad8b7-30f1-53d4-9794-a73bfa3e0914,2026-01-14 21:48:22.093006,debit,IMPS - ICIC0000591 - AIRTEL BUSINESS,480488.84,IM2601140000591,grdwnphq4cr13pexJb2hJ9uuzxvnLMgjjkmoX876bPeCt3CemGrhyg==
a99eff5a-358d-509b-b34b-36eb444c35f6,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-01-14 22:26:06.953726,debit,NEFT - RATN0002315 - INSURANCE PREMIUM,67740.20,NE2601140002315,
bf8ba2af-a157-5a87-9160-c6bd02fd2f1e,342b88ca-0ab5-583f-896b-9692cd7b9978,2026-01-15 03:12:05.395791,credit,NEFT - SBIN0000627 - SELECTRICITY TWO PRIVATE LIMITED,954901.57,NE2601150000627,AnBEY3lLXbFY0zmw8UkuemG88kcTyM1dgESxdrEsPz4CcERjeUtdsQ==
262e4c66-0e18-5d66-af5b-72ad33190785,342b88ca-0ab5-583f-896b-9692cd7b9978,2026-01-15 07:22:38.371666,debit,FT - SBIN0001112 - INDIGO AIRLINES,6184.38,FT2601150001112,z1Y4QqqnV+wWnA6zP703cnikqUCT/BKwTyCJfKAWMtnPVjhCqqdX7A==
93065aef-e7ac-574c-9e0c-436a3b29fb14,1001985c-7a6d-546d-b25d-c2efd2615a62,2026-01-15 07:34:56.877173,debit,UPI-UMANG SELECTION HAPUR-UTIB0001107-UP2601150001107,428880.82,UP2601150001107,v7GALLLqtdDyau5/bW8g7vnTeNIaV21kI9hB4snDl9q/sYAssuq10A==
08735805-b80e-55bf-a09a-0eee0796afff,1001985c-7a6d-546d-b25d-c2efd2615a62,2026-01-15 07:47:04.586826,debit,FT - UTIB0001226 - MICROSOFT AZURE INDIA,23731.73,,
11068ea4-b147-5e14-a89a-a6edf6e9788b,7131ac54-91bf-587e-be4a-0f8efdacb632,2026-01-15 11:38:35.974866,debit,NEFT - AUBL0000595 - ATM CASH WITHDRAWAL,143343.74,NE2601150000595,HwwiMu/yV6hRvm7q6HZoH24k4SDQ2Xh8QKCVtiIt97ofDCIy7/JXqA==
77d07059-fc31-51aa-9bb1-0066664c6d5d,cef50e75-3fed-5fdf-a79c-260ee521078e,2026-01-15 13:29:19.373628,debit,UPI-TDS PAYMENT-TMBL0001882-UP2601150001882,123493.05,UP2601150001882,KI0WUb0T8zJlqtzJsfYm6MplaLs+OlpflUvMKbesEHcojRZRvRPzMg==
b86c8e9c-ea23-524d-8fcd-0f680635c508,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-01-15 13:52:55.692599,debit,RTGS - ICIC0002397 - ATM CASH WITHDRAWAL,153534.98,RT2601150002397,WwkF6hZ7jgAQR83TEFRLpRCiY1lNr40EsmByPoLiGchbCQXqFnuOAA==
15850c04-873a-5e85-9f07-e087c9252153,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-01-15 14:53:33.841309,credit,CHEQUE CREDIT - CHEQUE DEPOSITS - INSTRUMENT 00002002,1267253.00,CH2601150002002,TL75uiEeOvpXTsCWIsqNblZizMN7JHmINvwtY/xz+I9Mvvm6IR46+g==
1d6abbd9-971f-5fa5-a114-fa185164d8a6,acfbe204-7541-492c-a352-040aa984bedc,2026-01-15 15:00:00.000000,debit,RTGS - LARGE VALUE STRESS RECORD,9999999999999.99,MAX-DECIMAL-001,uV0jAWN3lSS5/sV0QGmoy97ikF25uEhhLut/Mggbr2e5XSMBY3eVJA==
18ad3ebf-bbb5-51c2-a902-c97605acbbf2,2d52dda2-d98a-4381-af80-45bdb173860c,2026-01-15 15:47:24.484941,credit,CHEQUE CREDIT - SELECTRICITY TWO PRIVATE LIMITED - INSTRUMENT 00001485,567497.56,CH2601150001485,ckz0QR6/fOkXpWaKANJvpGoCEjagGYZxylAvzTx/hFByTPRBHr986Q==
8d562687-5932-589d-a6b0-d515a6c14bb3,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-01-15 19:42:42.028248,debit,RTGS - ICIC0001599 - GST PAYMENT,2589966.87,RT2601150001599,
d493c445-405d-550b-8418-0cde387d01f7,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-01-15 21:51:59.581035,debit,RTGS - UTIB0002167 - NEFT CHARGES,1492.63,RT2601150002167,beLO932ZJfvhwRXaMLcRyDqpFEBm0v6PJfOtjKPQ7U1t4s73fZkl+w==
86516de1-2d3f-5eec-927a-a51d32910303,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-01-15 22:36:56.961983,debit,NEFT - HDFC0000905 - IMPS CHARGES,1724.09,NE2601150000905,+e8l2fG0c9XC1S+YEDdIoyz7qkF+QCnC+uWUaHHbkQb57yXZ8bRz1Q==
ff9c3cc6-1350-59a1-9441-827ab68c561f,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-01-15 22:46:47.107844,debit,CHEQUE DEBIT - INDIGO AIRLINES - INSTRUMENT 00000712,140319.67,CH2601150000712,6ix3K8oOoX7WE9iIGTATJ0L6z+GHsEzJorCyydfMJ1vqLHcryg6hfg==
112da2a2-5582-5a61-9f7f-925c417cf8ea,6fce8c8a-c915-571c-b259-2cb24ae02c2a,2026-01-16 01:29:38.471968,debit,FT - TMBL0000019 - IMPS CHARGES,1168.65,FT2601160000019,fMOH/+JF0RQaFFpQr4LCVyMxuMxG7MOVr7hqN21SVax8w4f/4kXRFA==
cc278084-dc87-594b-95e7-d11ccbf2ca6d,34bece0e-0264-5663-94b8-4e2c54c07448,2026-01-16 02:24:36.917939,debit,IMPS - HDFC0000307 - ATM CASH WITHDRAWAL,54962.05,IM2601160000307,ke/35/RljQnArkpKRHm8U50r+EHOv7r+pN+aqRi8CMqR7/fn9GWNCQ==
d70eb11b-53b3-5226-94b9-c7798e170901,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-01-16 06:31:13.188786,credit,IMPS - ICIC0000445 - CUSTOMER COLLECTION,327967.81,IM2601160000445,21k4FYJXR/PENTOLyY+QggHvG3G2//wmOCrVgXVLP5TbWTgVgldH8w==
098cda65-317c-50ff-aa0a-4d381ddbaf29,2d52dda2-d98a-4381-af80-45bdb173860c,2026-01-16 08:41:49.619505,debit,UPI-AWS INDIA-CNRB0001742-UP2601160001742,51953.65,UP2601160001742,x1MaIvDHGJX02XraNR67JuUvC1Aeo0dOIiTl8fFEdgfHUxoi8McYlQ==
8d47989a-8a38-5b24-bf41-a82ba1ff51a5,342b88ca-0ab5-583f-896b-9692cd7b9978,2026-01-16 09:19:31.695686,debit,FT - SBIN0000050 - UMANG SELECTION HAPUR,76669.00,,hYOhtnM2cALhnnLV1lCz2yV28+OlwGJp3ajvHdPmXKyFg6G2czZwAg==
d4a3985b-dd49-5d6b-8d40-b4e27fd93e21,c66af89a-b5ac-5b44-b510-04c6dd44efce,2026-01-16 09:26:38.468958,debit,CHEQUE DEBIT - AIRTEL BUSINESS - INSTRUMENT 00002365,475365.94,CH2601160002365,pq6uxHjeHBJPIHXSWjLnL4FH4pSslOEpzmVT3UMx1lqmrq7EeN4cEg==
d879f8e1-140d-57c6-8ebc-28b1499f245c,ef9e989b-5089-570c-9611-7bb8e23c69a6,2026-01-16 10:10:47.489619,credit,CHEQUE CREDIT - SETTLEMENT CREDIT - INSTRUMENT 00000059,21349655.67,CH2601160000059,kF/VthTYfod3FV8akM7Sudq2NKGRCCz4aozUImlO2teQX9W2FNh+hw==
23227406-b0e7-537f-91b5-40dcca3b7cee,1425b010-e889-5f57-b12e-bd482ee89eb6,2026-01-16 10:21:55.113373,debit,CHEQUE DEBIT - SELECTION ELECTRONICS DAHISAR EAST - INSTRUMENT 00001670,213651.48,CH2601160001670,bXvzyKnX6abp5ZPjfSDxUC40T6zXcrcxGGPB+GvMJ3hte/PIqdfppg==
31ddf74b-a0fb-53f7-84b9-e409cb40c158,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-01-16 12:24:45.730133,debit,RTGS - SBIN0001619 - RELIANCE DIGITAL RETAIL LTD,370734.23,RT2601160001619,cw6vlHK3AaevnfIFiaDYS0hJbGY32z84B5mDY1DQCvhzDq+UcrcBpw==
3e681381-e60d-5185-93dc-d8967b4bad09,acfbe204-7541-492c-a352-040aa984bedc,2026-01-16 12:26:02.698230,credit,NEFT - HDFC0002209 - NEFT INWARD,820659.65,NE2601160002209,EwOIk2PPQmX6tLcVcrzHtHS7XJNn2myMZyM65uAaxwYTA4iTY89CZQ==
3a5da277-d8aa-5548-8428-c657fc2018fc,1ae840af-6fb8-5e48-a849-370dc36e9b3a,2026-01-16 12:50:58.756886,debit,UPI-OFFICE RENT-HDFC0000614-UP2601160000614,3677109.06,UP2601160000614,JlI8yWlpBK7DK1iYgiOTouD5PikoUD92N+zCVI498eEmUjzJaWkErg==
3683809f-a054-55a8-a754-01569d9737b3,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-01-16 16:25:56.890865,debit,NEFT - UTIB0001252 - GST PAYMENT,2235204.34,NE2601160001252,G7yi2HQEZX5gJKthgz1LF/qHabD9m3m00zQg11mbQfwbvKLYdARlfg==
f9d4ba48-0b39-511a-b37a-a217d5d0f9cb,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-01-17 00:44:00.004292,debit,NEFT - SBIN0002106 - UMANG SELECTION HAPUR,355383.49,NE2601170002106,KIbbWu5nzUCT0uYjMK54y2h9x7Hpw25dERocwyYDqPoohtta7mfNQA==
8c43b49d-16ba-555d-a254-4c4ec3d3e48e,fcd8273d-738c-5491-a3d3-7b1f90feba61,2026-01-17 01:14:06.725811,debit,NEFT - UBIN0001082 - ATM CASH WITHDRAWAL,260146.32,NE2601170001082,x3vWREcGu/1G3kypqB6/oe8HY5rOQcLvkrO6ayFO1RbHe9ZERwa7/Q==
c4f7ec94-a880-5ac5-a4c2-a31ec425b352,7131ac54-91bf-587e-be4a-0f8efdacb632,2026-01-17 02:37:21.002010,debit,UPI-SELECTION MOBILE-AUBL0000748-UP2601170000748,45570.94,UP2601170000748,
b2924172-42be-580a-b482-bd3072b69657,70e11917-9970-5970-b113-c21780909a5c,2026-01-17 05:19:12.507424,debit,UPI-GOOGLE CLOUD INDIA-KKBK0001641-UP2601170001641,112816.31,UP2601170001641,/Uk0S45zGIeBw+1v8oP3+3EsGCo2MvTYwYgPXEkB8wP9STRLjnMYhw==
f8313c06-8ed7-5197-81da-88319ef3907a,4599b5b3-a025-5b0b-b7ae-9d385c9f0394,2026-01-17 05:36:34.154630,debit,UPI-MAKE MY TRIP-ICIC0001086-UP2601170001086,264280.64,UP2601170001086,OXQSdXoa789XbZOoNc9d9nKQXyv+dpMWWfMde4S75Z45dBJ1ehrvzw==
64d1d3e4-d3bd-50e0-ba3a-1c8149c12de1,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-01-17 07:19:48.803947,debit,CHEQUE DEBIT - SALARY PAYOUT - INSTRUMENT 00000955,2651963.82,CH2601170000955,JhYQuYEDgRRb+PwywA2ymYv+qU+9ZwfijBDIJkZqLt0mFhC5gQOBFA==
5fc64f51-bbf1-5ada-a149-4f947bbd2727,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-01-17 09:02:26.053655,debit,NEFT - SBIN0000280 - SALARY PAYOUT,2985411.99,NE2601170000280,GNq2WuhtfaKmmd9TqDEd5O41FNhHeDZa5/lrCgR6I4cY2rZa6G19og==
9c4b92e1-3fce-5475-b55f-4f6d57ef0847,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-01-17 09:15:18.737458,debit,IMPS - RATN0000573 - RELIANCE DIGITAL RETAIL LTD,338928.26,IM2601170000573,
5e009bd1-df13-5102-b9e4-560f90720b0d,11772f92-4d95-5afb-9152-c2e461ae0e4a,2026-01-17 10:00:58.291248,debit,UPI-SELECTION ELECTRONICS DAHISAR EAST-SBIN0001748-UP2601170001748,254445.07,UP2601170001748,wl9LwdtKDOeBtYmpO7EC7kMt3BtcTWhik8whjq5XTWrCX0vB20oM5w==
f99fe821-efe7-50c7-876a-05e9540d9cc0,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-01-17 10:37:17.614963,debit,FT - ICIC0001273 - SELECTION ELECTRONICS DAHISAR EAST,94550.63,,fx3DennHTPmTp7ApTfccx1e4AL54HdPkiOlkrZuG89t/HcN6ecdM+Q==
d3c9600d-97ae-5279-abb6-3d7da11eb78d,8b0ad8b7-30f1-53d4-9794-a73bfa3e0914,2026-01-17 11:18:08.307385,debit,RTGS - ICIC0000545 - DELHIVERY,182371.80,RT2601170000545,hn/puUVRGCf0Uy8Q32/D9GidNdUd4CguOpr7vXRZauuGf+m5RVEYJw==
4b1ec2eb-e715-5488-ba76-7daddc617fe5,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-01-17 16:17:41.111104,debit,RTGS - UTIB0000303 - IMPS CHARGES,1797.09,,OCbCqZ82H7TzrDwYKaOcTooIefhgqIIB6wFbOc3tzAM4JsKpnzYftA==
9e9cdd60-7045-59a4-8015-4f731e7a66b7,11772f92-4d95-5afb-9152-c2e461ae0e4a,2026-01-17 20:50:45.570957,debit,UPI-GST PAYMENT-SBIN0000670-UP2601170000670,2187130.08,UP2601170000670,xm+N4Nzzd5E/M7fUuBqFTATqen+AWl5HbaCsQHhruZzGb43g3PN3kQ==
e2c4d371-a926-5a76-bdc2-1af7cc275888,70e11917-9970-5970-b113-c21780909a5c,2026-01-17 22:09:40.459467,debit,FT - KKBK0001338 - NAVYUG SELECTION,47521.67,FT2601170001338,meQ8HNKy+fiaM791Zk8ZYOOY0lCycXTM73rbPt7S2wiZ5Dwc0rL5+A==
dc7e6c43-735f-5330-8035-14508fb2c485,acfbe204-7541-492c-a352-040aa984bedc,2026-01-18 00:40:16.995289,credit,UPI-SETTLEMENT CREDIT-HDFC0001668-NOREF,18607910.71,,
b1ebc54d-f421-59d5-840e-e21aa2787cc3,342b88ca-0ab5-583f-896b-9692cd7b9978,2026-01-18 08:40:46.685070,debit,FT - SBIN0000084 - SOFTWARE SUBSCRIPTION,91352.59,FT2601180000084,dwAtxwaljCtYUDmfyANu655TfRybSOBbDcQKisKI3ZR3AC3HBqWMKw==
48add83f-277a-5edf-ae6c-ad2cbfba91d9,27d2dde9-0b51-5375-a39a-7d3324f48a92,2026-01-18 09:14:41.635750,credit,NEFT - RATN0001946 - REFUND RECEIVED,662889.55,NE2601180001946,pVSpzkA9P+n77HxDBrF8TrC6iT76Bmu61JvLjOAfpBWlVKnOQD0/6Q==
18530550-1454-5d28-b1a4-cf39758cdb46,acfbe204-7541-492c-a352-040aa984bedc,2026-01-18 11:36:49.435779,debit,NEFT - HDFC0001346 - ATM CASH WITHDRAWAL,235513.76,NE2601180001346,743Ewb6XA6+DlLVvdmJhk1sDXpSApvVZlTCsBD1bkhLvjcTBvpcDrw==
677d13d1-34ba-556a-8484-6e61d09cdf2b,1e4e22ec-4538-52e3-a30c-b5c672183039,2026-01-18 11:45:31.146740,debit,FT - RATN0000339 - OFFICE RENT,2809164.16,FT2601180000339,pxLfBuVAtTP2smcstmGpOQY3+rS4mpYhgHwt5X/F/KqnEt8G5UC1Mw==
7eb6a83d-45d6-563e-8b11-9fcedd40afff,1425b010-e889-5f57-b12e-bd482ee89eb6,2026-01-18 15:27:04.892048,debit,NEFT - KKBK0002244 - VENDOR SETTLEMENT,29107.66,NE2601180002244,
a08eef2a-95dc-5a15-9757-c3ba26205205,2d52dda2-d98a-4381-af80-45bdb173860c,2026-01-18 17:14:54.430258,debit,NEFT - CNRB0000678 - UMANG SELECTION HAPUR,25877.86,NE2601180000678,
dc015f51-4048-528d-acba-8f2942defeba,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-01-18 22:32:41.994802,credit,NEFT - UBIN0001437 - NEFT INWARD,5156.19,NE2601180001437,2IlB9T1jPjBOblhBa8GYZAgSFxVJMCoVVwaNTGwF003YiUH1PWM+MA==
02be69cf-a8c7-5be4-bd21-e58b25b1ebb7,fcd8273d-738c-5491-a3d3-7b1f90feba61,2026-01-19 05:00:30.114995,debit,FT - UBIN0001408 - SOFTWARE SUBSCRIPTION,174617.22,FT2601190001408,nFBY1rj0gdHlB3GH8uRIoAQAEMvb0tgkE7P1w4fvnuKcUFjWuPSB0Q==
b5600e16-3ef9-5d8c-b545-116873ea7d00,2d52dda2-d98a-4381-af80-45bdb173860c,2026-01-19 09:31:36.122873,debit,NEFT - CNRB0001535 - OFFICE RENT,1889305.84,NE2601190001535,Zzv6UBTLgvueLM1T4pilPI3jNIP+eTfmk7B9nzm+9TRnO/pQFMuC+w==
9061631a-844d-5250-ac6d-a3899ade7978,2d52dda2-d98a-4381-af80-45bdb173860c,2026-01-19 12:16:06.196061,debit,RTGS - CNRB0002235 - AWS INDIA,41093.48,RT2601190002235,DmyJq9jBw/UPfn++ABZkkZZSWqZ6bnZ/EB/1Iosr1nQObImr2MHD9Q==
828fa126-075f-5fda-a05d-957ea1a9919b,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-01-19 18:27:34.438152,debit,FT - HDFC0001504 - SELECTION MOBILE,25992.45,FT2601190001504,
070dbd87-36d6-50c7-9f00-6f667ed51274,7131ac54-91bf-587e-be4a-0f8efdacb632,2026-01-19 23:20:15.389649,debit,IMPS - AUBL0000221 - GST PAYMENT,1249156.30,IM2601190000221,mxCb5/AeWi6C3ZVBLmEmh8ifqUfRttsYdlfi7yJ0i8ObEJvn8B5aLg==
2725ea95-a17a-5ce1-8343-f42ab4e4ceb8,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-01-20 01:36:31.527471,credit,IMPS - UTIB0001712 - CUSTOMER COLLECTION,1484226.29,IM2601200001712,
51693a8d-6a90-50ad-91ef-61beee0d7503,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-01-20 02:25:19.321762,debit,RTGS - HDFC0002251 - AIRTEL BUSINESS,403414.76,RT2601200002251,wkYoQBsq5VReIfbIPZ+MEnk9cVMMYV7NYnshLkcuGv7CRihAGyrlVA==
b76cd683-9224-5cfe-b5df-6b8e9faad019,11772f92-4d95-5afb-9152-c2e461ae0e4a,2026-01-20 04:25:44.688490,credit,FT - SBIN0000263 - REFUND RECEIVED,1381137.51,FT2601200000263,
057d7a82-d493-538f-9640-254b90736b0b,7131ac54-91bf-587e-be4a-0f8efdacb632,2026-01-20 08:27:09.026177,debit,FT - AUBL0000322 - BLUE DART,207044.45,FT2601200000322,
c8086d02-b941-533b-9c22-f8a1d5cbc7c4,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-01-20 11:52:58.573821,debit,NEFT - ICIC0000115 - SELECTION ELECTRONICS DAHISAR EAST,374437.97,NE2601200000115,
14cde60b-2d23-561c-ba4a-52bc7d68fa40,212239b5-63d9-4da6-aa8c-46485e0f8a42,2026-01-20 12:14:06.594159,debit,RTGS - SBIN0000512 - SOFTWARE SUBSCRIPTION,80370.70,RT2601200000512,kRbxuS0RqCqyZPSAbbYkIJfSiDUiHyp7+h+8rVLZXoqRFvG5LRGoKg==
0e6351a8-ed95-5a32-8942-163cfd7b2868,6f306737-dfa8-4bf7-8003-be64034b8dea,2026-01-20 13:12:17.465516,debit,CHEQUE DEBIT - BAJAJ FINANCE COLLECTION - INSTRUMENT 00000433,85079.49,CH2601200000433,O99s+WxxCbFXP4Yig/ce4+FAdAovpfzs0nEPc7BmfR4732z5bHEJsQ==
6fd44293-aed5-50af-9a28-77670a53e73f,2d52dda2-d98a-4381-af80-45bdb173860c,2026-01-20 19:42:15.154344,debit,FT - CNRB0001268 - NAVYUG SELECTION,468225.53,FT2601200001268,
a2077afd-8288-520f-ba91-be36d5f49727,cef50e75-3fed-5fdf-a79c-260ee521078e,2026-01-20 21:31:50.478848,credit,RTGS - TMBL0000178 - SETTLEMENT CREDIT,24733808.22,RT2601200000178,
1d0c1cb6-2e4d-50fb-90e2-bd57a54694e7,8b0ad8b7-30f1-53d4-9794-a73bfa3e0914,2026-01-20 22:23:47.695637,debit,NEFT - ICIC0001518 - BLUE DART,142916.19,NE2601200001518,M2Eumj3/BW3tWN44ZALPGU9Z1OhTHCkC5KlmKpfMlcIzYS6aPf8FbQ==
443f13c3-9518-500c-b9b2-dd0b4a44527e,cef50e75-3fed-5fdf-a79c-260ee521078e,2026-01-21 00:58:39.599072,credit,RTGS - TMBL0001646 - IMPS INWARD,907863.69,RT2601210001646,XDvzRMmSAJSOIKUqMJBD8hNCVFPIg+Cs1Nzkf1Gu2ldcO/NEyZIAlA==
d73d0acb-4492-5ed8-a66f-79510ee3a038,5cecd2c2-f075-4bbd-a08b-b156ca48dc7e,2026-01-21 03:30:23.140915,credit,RTGS - HDFC0001103 - UPI COLLECTION,93268.41,RT2601210001103,
9af715ef-a5bf-5644-80ec-2a1f88facff9,e767c3c1-3a0d-43b5-b2ff-06f49bdf3de2,2026-01-21 04:54:20.235504,debit,NEFT - KKBK0001870 - RELIANCE DIGITAL RETAIL LTD,475403.43,NE2601210001870,XqfhQA0zKvtCbMXMnwCaS0Ah+5X6LhSYN2DWOjK8OFtep+FADTMq+w==
7d5581be-eb5a-5f90-8f3c-618777f25cc2,bfbfe347-11d6-48d7-acff-4f091f59d34b,2026-01-21 06:29:56.454196,debit,FT - UBIN0000995 - SWIGGY CORPORATE,377990.14,FT2601210000995,rAHNlRNxgPotx0ml3lLIGhzKHmJ5KeFEamhOJvB3w6KsAc2VE3GA+g==
dc446d34-9123-5c13-b086-eaa5a5be30a5,e984c75d-aad6-4655-823a-4e9e06a869bc,2026-01-21 10:18:57.239195,credit,RTGS - ICIC0000243 - REFUND RECEIVED,483810.19,RT2601210000243,
3af28643-d126-5b45-b39b-cc9ea3f083f0,34448e78-c3fe-4b5d-be8c-a45a6349b8d4,2026-01-21 13:37:09.880690,credit,FT - UTIB0000568 - CUSTOMER COLLECTION,307281.14,FT2601210000568,3fHBMxHnniJkCZ2PEfVpBl64sQ1tFr6wa414lh5ftgDd8cEzEeeeIg==
f35fd09e-86c8-5636-acbe-1f7e638882ff,c66af89a-b5ac-5b44-b510-04c6dd44efce,2026-01-21 13:53:57.786227,debit,RTGS - AUBL0001934 - MICROSOFT AZURE INDIA,113166.98,,BIkHYqLFjnN4NCvn6zS27//y4aC39yhNH64YuKBMdZcEiQdiosWOcw==
9f6131b8-94b4-5b47-9c68-1d9b2188d98e,7131ac54-91bf-587e-be4a-0f8efdacb632,2026-01-21 16:00:00.601523,debit,FT - AUBL0001469 - RELIANCE DIGITAL RETAIL LTD,309667.18,FT2601210001469,g44Tg2RA4A3prFUpCeNkDm2yi2jNTOe7MJ+kIX/zZgCDjhODZEDgDQ==
95a65b2b-2445-5f22-8a69-ea81a14eadc4,1425b010-e889-5f57-b12e-bd482ee89eb6,2026-01-21 17:30:33.800288,credit,RTGS - KKBK0002204 - UPI COLLECTION,16855.81,RT2601210002204,mlZ0gULHYsiX6a0tUySQhvv99tG7NcAG6b97F09jFZyaVnSBQsdiyA==
176c4722-1c6a-5c10-8758-10e74c27ec6f,34bece0e-0264-5663-94b8-4e2c54c07448,2026-01-21 19:42:38.135013,credit,CHEQUE CREDIT - IMPS INWARD - INSTRUMENT 00000717,2034.33,CH2601210000717,S5IHh6wknB7w/kV0wjTCGKVR34b8tLtnPD7+y2GUBwBLkgeHrCScHg==
b552da1b-1165-52dc-b63d-9e9c0e086d43,11772f92-4d95-5afb-9152-c2e461ae0e4a,2026-01-21 20:29:02.987632,debit,IMPS - SBIN0000158 - BLUE DART,106077.71,IM2601210000158,Sow/F3pkrpDkB/nxUau8P8ywyY71f6JKUZC+QoQKZ0dKjD8XemSukA==
2d30a264-a8d2-5129-bc3a-6dddc18fef38,fcd8273d-738c-5491-a3d3-7b1f90feba61,2026-01-21 20:51:12.523663,debit,RTGS - UBIN0000820 - UMANG SELECTION HAPUR,193869.22,RT2601210000820,
6c9cd59c-5a2f-562d-adca-c2a50750b131,52955e57-3e68-5090-924b-05aafdf2ed3b,2026-01-22 00:33:20.186636,credit,NEFT - UTIB0001540 - BAJAJ FINANCE LTD DISBURSEMENT,9251409.48,NE2601220001540,qA655kWwx3aUXbmr0OTn5wuWSuAUDYB1Gt4DkfhtWN+oDrnmRbDHdg==
6e4d8270-60eb-5317-8e1b-609e55326684,ac1a0654-461b-4216-95d1-bbcb9ab6da4e,2026-01-22 01:06:49.332912,credit,FT - SBIN0001837 - LOAN DISBURSEMENT,8316613.48,FT2601220001837,
54839453-7e68-59e8-9bb0-f13f1e23a2c9,ef9e989b-5089-570c-9611-7bb8e23c69a6,2026-01-22 02:04:23.744603,debit,IMPS - UBIN0001146 - MICROSOFT AZURE INDIA,432341.18,IM2601220001146,Tm5YiPcktq0NhAKv2QqjS1JhLjJE87cEAhKNoKuYG5pObliI9yS2rQ==
0fc01828-78da-515e-831d-84c0aae986c6,2d52dda2-d98a-4381-af80-45bdb173860c,2026-01-22 08:39:05.148734,debit,RTGS - CNRB0000706 - NEFT CHARGES,1488.16,RT2601220000706,
3e7c9989-e23e-5ebb-afdf-49290b591f20,34bece0e-0264-5663-94b8-4e2c54c07448,2026-01-22 11:46:47.345821,credit,FT - HDFC0001426 - SELECTRICITY TWO PRIVATE LIMITED,1031385.66,FT2601220001426,
bbbd6a9d-cef0-5503-ba37-d9c9131c21b3,cef50e75-3fed-5fdf-a79c-260ee521078e,2026-01-22 12:22:44.453600,credit,UPI-IMPS INWARD-TMBL0001802-UP2601220001802,443822.49,UP2601220001802,vZye3OQrZtuKX+Yr2SvV/d9rgAboV9489wIj5XPrl6u9nJ7c5Ctm2w==
