reconciliation_id,company_id,transaction_id,reconciliation_type,status,reconciled_amount,unreconciled_amount,currency,matched_record_count,bank_statement_reference,matched_on,reason_code,owner,notes,last_reviewed_at
REC-000656,CMP-NL-001,TXN-000676,invoice_to_payout,reconciled,152007.36,0.00,INR,1,BANK-20260410-000656,2026-04-14,,Neha Rao,Synthetic reconciliation record.,2026-04-23T17:30:00+05:30
REC-000657,CMP-NL-001,TXN-000694,bank_to_ledger,partially_reconciled,10150.90,3005.01,INR,1,BANK-20260410-000657,,amount_mismatch,Neha Rao,Synthetic reconciliation record.,2026-04-12T17:30:00+05:30
REC-000658,CMP-NL-001,TXN-000654,invoice_to_payout,reconciled,39755.81,0.00,INR,1,BANK-20260411-000658,2026-04-14,,Neha Rao,Synthetic reconciliation record.,2026-04-20T17:30:00+05:30
REC-000659,CMP-NL-001,TXN-000693,card_to_receipt,reconciled,16866.90,0.00,INR,1,BANK-20260411-000659,2026-04-18,,Rohit Menon,Synthetic reconciliation record.,2026-04-18T17:30:00+05:30
REC-000660,CMP-NL-001,TXN-000668,bank_to_ledger,reconciled,1153529.88,0.00,INR,1,BANK-20260414-000660,2026-04-18,,Kabir Shah,Synthetic reconciliation record.,2026-05-01T17:30:00+05:30
REC-000661,CMP-NL-001,TXN-000687,bank_to_ledger,reconciled,182617.76,0.00,INR,1,BANK-20260414-000661,2026-04-25,,Neha Rao,Synthetic reconciliation record.,2026-04-17T17:30:00+05:30
REC-000662,CMP-NL-001,TXN-000689,invoice_to_payout,reconciled,24264.09,0.00,INR,1,BANK-20260414-000662,2026-04-27,,Neha Rao,Synthetic reconciliation record.,2026-04-19T17:30:00+05:30
REC-000663,CMP-NL-001,TXN-000674,card_to_receipt,unreconciled,0.00,223850.87,INR,0,,,reference_mismatch,Neha Rao,Synthetic reconciliation record.,2026-04-20T17:30:00+05:30
REC-000664,CMP-NL-001,TXN-000659,invoice_to_payout,partially_reconciled,17318.01,17750.78,INR,1,BANK-20260418-000664,,amount_mismatch,Kabir Shah,Synthetic reconciliation record.,2026-05-06T17:30:00+05:30
REC-000665,CMP-NL-001,TXN-000683,bank_to_ledger,reconciled,46143.82,0.00,INR,1,BANK-20260418-000665,2026-04-21,,Neha Rao,Synthetic reconciliation record.,2026-05-07T17:30:00+05:30
REC-000666,CMP-NL-001,TXN-000690,invoice_to_payout,unreconciled,0.00,47458.16,INR,0,,,missing_receipt,Neha Rao,Synthetic reconciliation record.,2026-05-06T17:30:00+05:30
REC-000667,CMP-NL-001,TXN-000647,card_to_receipt,reconciled,610491.92,0.00,INR,1,BANK-20260421-000667,2026-05-04,,Kabir Shah,Synthetic reconciliation record.,2026-04-23T17:30:00+05:30
REC-000668,CMP-NL-001,TXN-000682,invoice_to_payout,reconciled,34308.88,0.00,INR,1,BANK-20260421-000668,2026-04-29,,Asha Nair,Synthetic reconciliation record.,2026-05-02T17:30:00+05:30
REC-000669,CMP-NL-001,TXN-000685,card_to_receipt,reconciled,48856.93,0.00,INR,1,BANK-20260422-000669,2026-05-01,,Neha Rao,Synthetic reconciliation record.,2026-04-27T17:30:00+05:30
REC-000670,CMP-NL-001,TXN-000666,card_to_receipt,reconciled,121683.32,0.00,INR,1,BANK-20260423-000670,2026-05-08,,Kabir Shah,Synthetic reconciliation record.,2026-05-05T17:30:00+05:30
REC-000671,CMP-NL-001,TXN-000671,bank_to_ledger,reconciled,98176.07,0.00,INR,1,BANK-20260423-000671,2026-04-24,,Kabir Shah,Synthetic reconciliation record.,2026-05-03T17:30:00+05:30
REC-000672,CMP-NL-001,TXN-000691,card_to_receipt,reconciled,93189.25,0.00,INR,1,BANK-20260423-000672,2026-05-03,,Asha Nair,Synthetic reconciliation record.,2026-05-10T17:30:00+05:30
REC-000673,CMP-NL-001,TXN-000660,bank_to_ledger,unreconciled,0.00,52991.40,INR,0,,,timing_difference,Rohit Menon,Synthetic reconciliation record.,2026-04-25T17:30:00+05:30
REC-000674,CMP-NL-001,TXN-000667,bank_to_ledger,reconciled,157520.10,0.00,INR,1,BANK-20260424-000674,2026-04-24,,Asha Nair,Synthetic reconciliation record.,2026-05-03T17:30:00+05:30
REC-000675,CMP-NL-001,TXN-000681,invoice_to_payout,reconciled,135666.00,0.00,INR,1,BANK-20260425-000675,2026-05-01,,Neha Rao,Synthetic reconciliation record.,2026-04-29T17:30:00+05:30
REC-000676,CMP-NL-001,TXN-000686,bank_to_ledger,reconciled,64035.32,0.00,INR,1,BANK-20260425-000676,2026-05-10,,Neha Rao,Synthetic reconciliation record.,2026-05-03T17:30:00+05:30
REC-000677,CMP-NL-001,TXN-000656,bank_to_ledger,reconciled,26999.69,0.00,INR,1,BANK-20260426-000677,2026-05-05,,Rohit Menon,Synthetic reconciliation record.,2026-05-05T17:30:00+05:30
REC-000678,CMP-NL-001,TXN-000662,card_to_receipt,reconciled,61983.39,0.00,INR,1,BANK-20260427-000678,2026-05-06,,Kabir Shah,Synthetic reconciliation record.,2026-04-28T17:30:00+05:30
REC-000679,CMP-NL-001,TXN-000675,card_to_receipt,reconciled,196650.14,0.00,INR,1,BANK-20260427-000679,2026-05-11,,Neha Rao,Synthetic reconciliation record.,2026-05-05T17:30:00+05:30
REC-000680,CMP-NL-001,TXN-000679,bank_to_ledger,reconciled,457996.51,0.00,INR,1,BANK-20260427-000680,2026-05-01,,Asha Nair,Synthetic reconciliation record.,2026-05-04T17:30:00+05:30
REC-000681,CMP-NL-001,TXN-000652,card_to_receipt,disputed,0.00,304531.32,INR,0,,,vendor_dispute,Asha Nair,Synthetic reconciliation record.,2026-05-08T17:30:00+05:30
REC-000682,CMP-NL-001,TXN-000669,invoice_to_payout,reconciled,276722.90,0.00,INR,1,BANK-20260428-000682,2026-05-07,,Asha Nair,Synthetic reconciliation record.,2026-05-17T17:30:00+05:30
REC-000683,CMP-NL-001,TXN-000688,bank_to_ledger,reconciled,60108.44,0.00,INR,1,BANK-20260429-000683,2026-04-30,,Rohit Menon,Synthetic reconciliation record.,2026-05-04T17:30:00+05:30
REC-000684,CMP-NL-001,TXN-000692,card_to_receipt,partially_reconciled,36824.12,11232.75,INR,1,BANK-20260429-000684,,amount_mismatch,Kabir Shah,Synthetic reconciliation record.,2026-05-10T17:30:00+05:30
REC-000685,CMP-NL-001,TXN-000678,card_to_receipt,reconciled,613875.51,0.00,INR,1,BANK-20260501-000685,2026-05-01,,Kabir Shah,Synthetic reconciliation record.,2026-05-07T17:30:00+05:30
REC-000686,CMP-NL-001,TXN-000680,card_to_receipt,reconciled,76416.09,0.00,INR,1,BANK-20260501-000686,2026-05-15,,Asha Nair,Synthetic reconciliation record.,2026-05-06T17:30:00+05:30
REC-000687,CMP-NL-001,TXN-000709,invoice_to_payout,reconciled,114557.88,0.00,INR,1,BANK-20260501-000687,2026-05-04,,Neha Rao,Synthetic reconciliation record.,2026-05-07T17:30:00+05:30
REC-000688,CMP-NL-001,TXN-000733,bank_to_ledger,reconciled,108065.50,0.00,INR,1,BANK-20260502-000688,2026-05-10,,Neha Rao,Synthetic reconciliation record.,2026-05-18T17:30:00+05:30
REC-000689,CMP-NL-001,TXN-000714,bank_to_ledger,reconciled,224754.60,0.00,INR,1,BANK-20260504-000689,2026-05-06,,Asha Nair,Synthetic reconciliation record.,2026-05-13T17:30:00+05:30
REC-000690,CMP-NL-001,TXN-000726,card_to_receipt,reconciled,194363.00,0.00,INR,1,BANK-20260504-000690,2026-05-08,,Kabir Shah,Synthetic reconciliation record.,2026-05-17T17:30:00+05:30
REC-000691,CMP-NL-001,TXN-000702,bank_to_ledger,reconciled,396078.10,0.00,INR,1,BANK-20260505-000691,2026-05-14,,Kabir Shah,Synthetic reconciliation record.,2026-05-22T17:30:00+05:30
REC-000692,CMP-NL-001,TXN-000713,invoice_to_payout,reconciled,59617.92,0.00,INR,1,BANK-20260506-000692,2026-05-20,,Asha Nair,Synthetic reconciliation record.,2026-05-12T17:30:00+05:30
REC-000693,CMP-NL-001,TXN-000695,card_to_receipt,unreconciled,0.00,149287.67,INR,0,,,missing_receipt,Kabir Shah,Synthetic reconciliation record.,2026-05-27T17:30:00+05:30
REC-000694,CMP-NL-001,TXN-000718,card_to_receipt,reconciled,108050.39,0.00,INR,1,BANK-20260507-000694,2026-05-20,,Asha Nair,Synthetic reconciliation record.,2026-05-09T17:30:00+05:30
REC-000695,CMP-NL-001,TXN-000719,bank_to_ledger,reconciled,51952.91,0.00,INR,1,BANK-20260507-000695,2026-05-19,,Neha Rao,Synthetic reconciliation record.,2026-05-26T17:30:00+05:30
REC-000696,CMP-NL-001,TXN-000704,bank_to_ledger,partially_reconciled,33123.51,38471.57,INR,1,BANK-20260508-000696,,amount_mismatch,Neha Rao,Synthetic reconciliation record.,2026-05-26T17:30:00+05:30
REC-000697,CMP-NL-001,TXN-000731,bank_to_ledger,unreconciled,0.00,65285.19,INR,0,,,missing_bank_match,Rohit Menon,Synthetic reconciliation record.,2026-05-18T17:30:00+05:30
REC-000698,CMP-NL-001,TXN-000740,invoice_to_payout,reconciled,100724.72,0.00,INR,1,BANK-20260510-000698,2026-05-11,,Neha Rao,Synthetic reconciliation record.,2026-05-24T17:30:00+05:30
REC-000699,CMP-NL-001,TXN-000743,bank_to_ledger,reconciled,20968.67,0.00,INR,1,BANK-20260510-000699,2026-05-15,,Asha Nair,Synthetic reconciliation record.,2026-05-17T17:30:00+05:30
REC-000700,CMP-NL-001,TXN-000748,bank_to_ledger,reconciled,18506.84,0.00,INR,1,BANK-20260510-000700,2026-05-19,,Kabir Shah,Synthetic reconciliation record.,2026-05-15T17:30:00+05:30
REC-000701,CMP-NL-001,TXN-000697,bank_to_ledger,reconciled,67737.16,0.00,INR,1,BANK-20260511-000701,2026-05-19,,Rohit Menon,Synthetic reconciliation record.,2026-05-17T17:30:00+05:30
REC-000702,CMP-NL-001,TXN-000727,bank_to_ledger,reconciled,126452.97,0.00,INR,1,BANK-20260512-000702,2026-05-15,,Neha Rao,Synthetic reconciliation record.,2026-05-28T17:30:00+05:30
REC-000703,CMP-NL-001,TXN-000705,card_to_receipt,reconciled,68724.67,0.00,INR,1,BANK-20260513-000703,2026-05-15,,Neha Rao,Synthetic reconciliation record.,2026-05-18T17:30:00+05:30
REC-000704,CMP-NL-001,TXN-000715,invoice_to_payout,reconciled,113643.51,0.00,INR,1,BANK-20260513-000704,2026-05-20,,Kabir Shah,Synthetic reconciliation record.,2026-05-21T17:30:00+05:30
REC-000705,CMP-NL-001,TXN-000721,card_to_receipt,reconciled,40395.27,0.00,INR,1,BANK-20260513-000705,2026-05-23,,Asha Nair,Synthetic reconciliation record.,2026-05-25T17:30:00+05:30
REC-000706,CMP-NL-001,TXN-000738,invoice_to_payout,unreconciled,0.00,57761.09,INR,0,,,missing_bank_match,Kabir Shah,Synthetic reconciliation record.,2026-06-01T17:30:00+05:30
REC-000707,CMP-NL-001,TXN-000708,card_to_receipt,reconciled,35838.03,0.00,INR,1,BANK-20260514-000707,2026-05-28,,Neha Rao,Synthetic reconciliation record.,2026-05-30T17:30:00+05:30
REC-000708,CMP-NL-001,TXN-000710,card_to_receipt,disputed,0.00,42293.06,INR,0,,,vendor_dispute,Neha Rao,Synthetic reconciliation record.,2026-06-01T17:30:00+05:30
REC-000709,CMP-NL-001,TXN-000720,invoice_to_payout,reconciled,88566.92,0.00,INR,1,BANK-20260514-000709,2026-05-22,,Neha Rao,Synthetic reconciliation record.,2026-05-24T17:30:00+05:30
REC-000710,CMP-NL-001,TXN-000745,invoice_to_payout,reconciled,70734.51,0.00,INR,1,BANK-20260515-000710,2026-05-23,,Rohit Menon,Synthetic reconciliation record.,2026-06-03T17:30:00+05:30
REC-000711,CMP-NL-001,TXN-000716,bank_to_ledger,reconciled,252088.65,0.00,INR,1,BANK-20260517-000711,2026-05-27,,Neha Rao,Synthetic reconciliation record.,2026-05-27T17:30:00+05:30
REC-000712,CMP-NL-001,TXN-000734,card_to_receipt,reconciled,254394.60,0.00,INR,1,BANK-20260517-000712,2026-05-30,,Asha Nair,Synthetic reconciliation record.,2026-05-20T17:30:00+05:30
REC-000713,CMP-NL-001,TXN-000742,card_to_receipt,reconciled,41979.75,0.00,INR,1,BANK-20260517-000713,2026-05-19,,Neha Rao,Synthetic reconciliation record.,2026-06-02T17:30:00+05:30
REC-000714,CMP-NL-001,TXN-000696,invoice_to_payout,reconciled,132435.92,0.00,INR,1,BANK-20260518-000714,2026-06-02,,Rohit Menon,Synthetic reconciliation record.,2026-05-23T17:30:00+05:30
REC-000715,CMP-NL-001,TXN-000732,card_to_receipt,reconciled,104378.20,0.00,INR,1,BANK-20260518-000715,2026-06-01,,Kabir Shah,Synthetic reconciliation record.,2026-05-30T17:30:00+05:30
REC-000716,CMP-NL-001,TXN-000722,bank_to_ledger,reconciled,48652.83,0.00,INR,1,BANK-20260520-000716,2026-05-31,,Rohit Menon,Synthetic reconciliation record.,2026-05-23T17:30:00+05:30
REC-000717,CMP-NL-001,TXN-000723,invoice_to_payout,reconciled,914912.26,0.00,INR,1,BANK-20260520-000717,2026-06-04,,Rohit Menon,Synthetic reconciliation record.,2026-05-27T17:30:00+05:30
REC-000718,CMP-NL-001,TXN-000700,invoice_to_payout,reconciled,269863.56,0.00,INR,1,BANK-20260521-000718,2026-05-31,,Rohit Menon,Synthetic reconciliation record.,2026-05-23T17:30:00+05:30
REC-000719,CMP-NL-001,TXN-000711,invoice_to_payout,reconciled,17599.13,0.00,INR,1,BANK-20260521-000719,2026-05-29,,Rohit Menon,Synthetic reconciliation record.,2026-06-04T17:30:00+05:30
REC-000720,CMP-NL-001,TXN-000735,card_to_receipt,partially_reconciled,158287.70,115995.57,INR,1,BANK-20260521-000720,,amount_mismatch,Neha Rao,Synthetic reconciliation record.,2026-06-06T17:30:00+05:30
REC-000721,CMP-NL-001,TXN-000739,invoice_to_payout,reconciled,44390.47,0.00,INR,1,BANK-20260521-000721,2026-05-31,,Asha Nair,Synthetic reconciliation record.,2026-06-07T17:30:00+05:30
REC-000722,CMP-NL-001,TXN-000717,invoice_to_payout,reconciled,248864.02,0.00,INR,1,BANK-20260522-000722,2026-05-22,,Neha Rao,Synthetic reconciliation record.,2026-06-09T17:30:00+05:30
REC-000723,CMP-NL-001,TXN-000698,invoice_to_payout,reconciled,287158.53,0.00,INR,1,BANK-20260523-000723,2026-05-26,,Asha Nair,Synthetic reconciliation record.,2026-06-01T17:30:00+05:30
REC-000724,CMP-NL-001,TXN-000706,bank_to_ledger,reconciled,63803.53,0.00,INR,1,BANK-20260524-000724,2026-05-28,,Asha Nair,Synthetic reconciliation record.,2026-05-26T17:30:00+05:30
REC-000725,CMP-NL-001,TXN-000703,invoice_to_payout,reconciled,144859.21,0.00,INR,1,BANK-20260525-000725,2026-06-03,,Neha Rao,Synthetic reconciliation record.,2026-06-08T17:30:00+05:30
REC-000726,CMP-NL-001,TXN-000730,invoice_to_payout,reconciled,114246.75,0.00,INR,1,BANK-20260526-000726,2026-06-08,,Asha Nair,Synthetic reconciliation record.,2026-06-14T17:30:00+05:30
REC-000727,CMP-NL-001,TXN-000746,bank_to_ledger,reconciled,54242.91,0.00,INR,1,BANK-20260526-000727,2026-06-07,,Neha Rao,Synthetic reconciliation record.,2026-06-12T17:30:00+05:30
REC-000728,CMP-NL-001,TXN-000736,invoice_to_payout,reconciled,431945.73,0.00,INR,1,BANK-20260527-000728,2026-06-03,,Rohit Menon,Synthetic reconciliation record.,2026-06-14T17:30:00+05:30
REC-000729,CMP-NL-001,TXN-000747,invoice_to_payout,reconciled,15979.19,0.00,INR,1,BANK-20260527-000729,2026-06-10,,Rohit Menon,Synthetic reconciliation record.,2026-06-01T17:30:00+05:30
REC-000730,CMP-NL-001,TXN-000724,bank_to_ledger,reconciled,349980.67,0.00,INR,1,BANK-20260529-000730,2026-06-11,,Neha Rao,Synthetic reconciliation record.,2026-06-11T17:30:00+05:30
REC-000731,CMP-NL-001,TXN-000744,card_to_receipt,reconciled,28387.76,0.00,INR,1,BANK-20260529-000731,2026-06-12,,Neha Rao,Synthetic reconciliation record.,2026-06-01T17:30:00+05:30
REC-000732,CMP-NL-001,TXN-000737,card_to_receipt,reconciled,36920.51,0.00,INR,1,BANK-20260530-000732,2026-06-03,,Rohit Menon,Synthetic reconciliation record.,2026-06-13T17:30:00+05:30
REC-000733,CMP-NL-001,TXN-000725,invoice_to_payout,reconciled,72952.88,0.00,INR,1,BANK-20260531-000733,2026-06-13,,Neha Rao,Synthetic reconciliation record.,2026-06-01T17:30:00+05:30
REC-000734,CMP-NL-001,TXN-000741,card_to_receipt,reconciled,75369.00,0.00,INR,1,BANK-20260531-000734,2026-06-04,,Rohit Menon,Synthetic reconciliation record.,2026-06-14T17:30:00+05:30
REC-000735,CMP-NL-001,TXN-000790,invoice_to_payout,reconciled,79935.20,0.00,INR,1,BANK-20260601-000735,2026-06-07,,Kabir Shah,Synthetic reconciliation record.,2026-06-13T17:30:00+05:30
REC-000736,CMP-NL-001,TXN-000699,invoice_to_payout,reconciled,429430.65,0.00,INR,1,BANK-20260602-000736,2026-06-16,,Asha Nair,Synthetic reconciliation record.,2026-06-15T17:30:00+05:30
REC-000737,CMP-NL-001,TXN-000707,card_to_receipt,reconciled,90064.02,0.00,INR,1,BANK-20260602-000737,2026-06-12,,Rohit Menon,Synthetic reconciliation record.,2026-06-16T17:30:00+05:30
REC-000738,CMP-NL-001,TXN-000712,bank_to_ledger,reconciled,25062.65,0.00,INR,1,BANK-20260602-000738,2026-06-10,,Asha Nair,Synthetic reconciliation record.,2026-06-04T17:30:00+05:30
REC-000739,CMP-NL-001,TXN-000701,bank_to_ledger,reconciled,153638.13,0.00,INR,1,BANK-20260603-000739,2026-06-15,,Kabir Shah,Synthetic reconciliation record.,2026-06-17T17:30:00+05:30
REC-000740,CMP-NL-001,TXN-000781,bank_to_ledger,reconciled,133426.10,0.00,INR,1,BANK-20260603-000740,2026-06-13,,Kabir Shah,Synthetic reconciliation record.,2026-06-14T17:30:00+05:30
REC-000741,CMP-NL-001,TXN-000763,invoice_to_payout,reconciled,30712.93,0.00,INR,1,BANK-20260605-000741,2026-06-14,,Asha Nair,Synthetic reconciliation record.,2026-06-24T17:30:00+05:30
REC-000742,CMP-NL-001,TXN-000780,invoice_to_payout,reconciled,213213.17,0.00,INR,1,BANK-20260607-000742,2026-06-14,,Rohit Menon,Synthetic reconciliation record.,2026-06-13T17:30:00+05:30
REC-000743,CMP-NL-001,TXN-000771,bank_to_ledger,unreconciled,0.00,933044.59,INR,0,,,missing_receipt,Rohit Menon,Synthetic reconciliation record.,2026-06-15T17:30:00+05:30
REC-000744,CMP-NL-001,TXN-000773,invoice_to_payout,reconciled,56582.50,0.00,INR,1,BANK-20260608-000744,2026-06-15,,Neha Rao,Synthetic reconciliation record.,2026-06-26T17:30:00+05:30
REC-000745,CMP-NL-001,TXN-000778,invoice_to_payout,reconciled,84349.18,0.00,INR,1,BANK-20260608-000745,2026-06-12,,Rohit Menon,Synthetic reconciliation record.,2026-06-17T17:30:00+05:30
REC-000746,CMP-NL-001,TXN-000779,bank_to_ledger,reconciled,164126.68,0.00,INR,1,BANK-20260608-000746,2026-06-21,,Neha Rao,Synthetic reconciliation record.,2026-06-13T17:30:00+05:30
REC-000747,CMP-NL-001,TXN-000752,invoice_to_payout,reconciled,261726.54,0.00,INR,1,BANK-20260609-000747,2026-06-16,,Neha Rao,Synthetic reconciliation record.,2026-06-15T17:30:00+05:30
REC-000748,CMP-NL-001,TXN-000756,bank_to_ledger,reconciled,202211.44,0.00,INR,1,BANK-20260609-000748,2026-06-21,,Kabir Shah,Synthetic reconciliation record.,2026-06-19T17:30:00+05:30
REC-000749,CMP-NL-001,TXN-000774,bank_to_ledger,reconciled,31592.70,0.00,INR,1,BANK-20260609-000749,2026-06-09,,Neha Rao,Synthetic reconciliation record.,2026-06-18T17:30:00+05:30
REC-000750,CMP-NL-001,TXN-000786,invoice_to_payout,reconciled,119022.65,0.00,INR,1,BANK-20260609-000750,2026-06-19,,Asha Nair,Synthetic reconciliation record.,2026-06-12T17:30:00+05:30
REC-000751,CMP-NL-001,TXN-000776,card_to_receipt,reconciled,74572.38,0.00,INR,1,BANK-20260610-000751,2026-06-24,,Neha Rao,Synthetic reconciliation record.,2026-06-16T17:30:00+05:30
REC-000752,CMP-NL-001,TXN-000749,invoice_to_payout,reconciled,187014.67,0.00,INR,1,BANK-20260612-000752,2026-06-23,,Kabir Shah,Synthetic reconciliation record.,2026-06-14T17:30:00+05:30
REC-000753,CMP-NL-001,TXN-000766,invoice_to_payout,reconciled,108333.35,0.00,INR,1,BANK-20260612-000753,2026-06-26,,Rohit Menon,Synthetic reconciliation record.,2026-06-24T17:30:00+05:30
REC-000754,CMP-NL-001,TXN-000759,invoice_to_payout,partially_reconciled,43486.85,33963.71,INR,1,BANK-20260613-000754,,amount_mismatch,Asha Nair,Synthetic reconciliation record.,2026-06-20T17:30:00+05:30
REC-000755,CMP-NL-001,TXN-000768,invoice_to_payout,reconciled,119825.94,0.00,INR,1,BANK-20260613-000755,2026-06-25,,Rohit Menon,Synthetic reconciliation record.,2026-06-24T17:30:00+05:30
REC-000756,CMP-NL-001,TXN-000793,bank_to_ledger,reconciled,159704.25,0.00,INR,1,BANK-20260613-000756,2026-06-18,,Neha Rao,Synthetic reconciliation record.,2026-06-21T17:30:00+05:30
REC-000757,CMP-NL-001,TXN-000789,card_to_receipt,partially_reconciled,17981.01,12498.78,INR,1,BANK-20260614-000757,,amount_mismatch,Asha Nair,Synthetic reconciliation record.,2026-06-25T17:30:00+05:30
REC-000758,CMP-NL-001,TXN-000757,bank_to_ledger,reconciled,55633.24,0.00,INR,1,BANK-20260615-000758,2026-06-30,,Neha Rao,Synthetic reconciliation record.,2026-06-28T17:30:00+05:30
REC-000759,CMP-NL-001,TXN-000794,card_to_receipt,reconciled,60978.84,0.00,INR,1,BANK-20260615-000759,2026-06-22,,Rohit Menon,Synthetic reconciliation record.,2026-06-30T17:30:00+05:30
REC-000760,CMP-NL-001,TXN-000754,invoice_to_payout,reconciled,348385.38,0.00,INR,1,BANK-20260616-000760,2026-06-17,,Asha Nair,Synthetic reconciliation record.,2026-07-02T17:30:00+05:30
REC-000761,CMP-NL-001,TXN-000765,bank_to_ledger,reconciled,133253.84,0.00,INR,1,BANK-20260616-000761,2026-06-30,,Rohit Menon,Synthetic reconciliation record.,2026-06-30T17:30:00+05:30
REC-000762,CMP-NL-001,TXN-000770,card_to_receipt,unreconciled,0.00,128675.54,INR,0,,,missing_bank_match,Asha Nair,Synthetic reconciliation record.,2026-06-24T17:30:00+05:30
REC-000763,CMP-NL-001,TXN-000783,invoice_to_payout,reconciled,426345.23,0.00,INR,1,BANK-20260616-000763,2026-06-19,,Kabir Shah,Synthetic reconciliation record.,2026-06-21T17:30:00+05:30
REC-000764,CMP-NL-001,TXN-000772,bank_to_ledger,reconciled,443993.57,0.00,INR,1,BANK-20260618-000764,2026-06-23,,Asha Nair,Synthetic reconciliation record.,2026-06-21T17:30:00+05:30
REC-000765,CMP-NL-001,TXN-000787,card_to_receipt,unreconciled,0.00,78415.49,INR,0,,,missing_receipt,Kabir Shah,Synthetic reconciliation record.,2026-06-20T17:30:00+05:30
REC-000766,CMP-NL-001,TXN-000795,card_to_receipt,reconciled,53018.54,0.00,INR,1,BANK-20260618-000766,2026-07-02,,Rohit Menon,Synthetic reconciliation record.,2026-06-26T17:30:00+05:30
REC-000767,CMP-NL-001,TXN-000755,card_to_receipt,reconciled,182518.95,0.00,INR,1,BANK-20260620-000767,2026-06-22,,Asha Nair,Synthetic reconciliation record.,2026-07-06T17:30:00+05:30
REC-000768,CMP-NL-001,TXN-000762,card_to_receipt,reconciled,92928.67,0.00,INR,1,BANK-20260620-000768,2026-06-27,,Asha Nair,Synthetic reconciliation record.,2026-07-09T17:30:00+05:30
REC-000769,CMP-NL-001,TXN-000784,bank_to_ledger,reconciled,373239.38,0.00,INR,1,BANK-20260620-000769,2026-07-02,,Neha Rao,Synthetic reconciliation record.,2026-07-07T17:30:00+05:30
REC-000770,CMP-NL-001,TXN-000785,card_to_receipt,reconciled,165382.48,0.00,INR,1,BANK-20260620-000770,2026-06-28,,Asha Nair,Synthetic reconciliation record.,2026-07-08T17:30:00+05:30
REC-000771,CMP-NL-001,TXN-000767,bank_to_ledger,reconciled,196808.07,0.00,INR,1,BANK-20260623-000771,2026-06-26,,Asha Nair,Synthetic reconciliation record.,2026-06-24T17:30:00+05:30
REC-000772,CMP-NL-001,TXN-000788,card_to_receipt,reconciled,36690.10,0.00,INR,1,BANK-20260623-000772,2026-06-27,,Kabir Shah,Synthetic reconciliation record.,2026-06-27T17:30:00+05:30
REC-000773,CMP-NL-001,TXN-000751,bank_to_ledger,reconciled,655428.70,0.00,INR,1,BANK-20260624-000773,2026-06-29,,Rohit Menon,Synthetic reconciliation record.,2026-06-28T17:30:00+05:30
REC-000774,CMP-NL-001,TXN-000775,card_to_receipt,reconciled,123921.37,0.00,INR,1,BANK-20260624-000774,2026-07-09,,Kabir Shah,Synthetic reconciliation record.,2026-06-25T17:30:00+05:30
REC-000775,CMP-NL-001,TXN-000792,bank_to_ledger,reconciled,52485.32,0.00,INR,1,BANK-20260624-000775,2026-07-09,,Kabir Shah,Synthetic reconciliation record.,2026-06-28T17:30:00+05:30
REC-000776,CMP-NL-001,TXN-000760,bank_to_ledger,unreconciled,0.00,106229.18,INR,0,,,missing_receipt,Kabir Shah,Synthetic reconciliation record.,2026-06-30T17:30:00+05:30
REC-000777,CMP-NL-001,TXN-000761,card_to_receipt,reconciled,50064.93,0.00,INR,1,BANK-20260625-000777,2026-06-25,,Rohit Menon,Synthetic reconciliation record.,2026-07-07T17:30:00+05:30
REC-000778,CMP-NL-001,TXN-000777,invoice_to_payout,reconciled,298983.52,0.00,INR,1,BANK-20260626-000778,2026-07-06,,Asha Nair,Synthetic reconciliation record.,2026-07-04T17:30:00+05:30
REC-000779,CMP-NL-001,TXN-000750,bank_to_ledger,reconciled,48040.28,0.00,INR,1,BANK-20260627-000779,2026-07-07,,Neha Rao,Synthetic reconciliation record.,2026-07-07T17:30:00+05:30
REC-000780,CMP-NL-001,TXN-000764,invoice_to_payout,reconciled,345879.39,0.00,INR,1,BANK-20260627-000780,2026-07-09,,Neha Rao,Synthetic reconciliation record.,2026-07-03T17:30:00+05:30
REC-000781,CMP-NL-001,TXN-000758,bank_to_ledger,reconciled,12927.93,0.00,INR,1,BANK-20260628-000781,2026-07-13,,Asha Nair,Synthetic reconciliation record.,2026-06-30T17:30:00+05:30
REC-000782,CMP-NL-001,TXN-000782,card_to_receipt,reconciled,141009.75,0.00,INR,1,BANK-20260629-000782,2026-07-03,,Kabir Shah,Synthetic reconciliation record.,2026-07-16T17:30:00+05:30
REC-000783,CMP-NL-001,TXN-000769,bank_to_ledger,reconciled,57096.29,0.00,INR,1,BANK-20260702-000783,2026-07-17,,Neha Rao,Synthetic reconciliation record.,2026-07-17T17:30:00+05:30
REC-000784,CMP-NL-001,TXN-000791,invoice_to_payout,reconciled,26398.79,0.00,INR,1,BANK-20260702-000784,2026-07-07,,Rohit Menon,Synthetic reconciliation record.,2026-07-20T17:30:00+05:30
REC-000785,CMP-NL-001,TXN-000837,bank_to_ledger,reconciled,55463.75,0.00,INR,1,BANK-20260702-000785,2026-07-12,,Asha Nair,Synthetic reconciliation record.,2026-07-10T17:30:00+05:30
REC-000786,CMP-NL-001,TXN-000753,bank_to_ledger,reconciled,720118.12,0.00,INR,1,BANK-20260703-000786,2026-07-09,,Asha Nair,Synthetic reconciliation record.,2026-07-23T17:30:00+05:30
