payout_id,company_id,vendor_id,invoice_transaction_id,scheduled_date,payout_date,payout_status,gross_amount,fee_amount,net_cash_outflow,currency,payment_method,bank_reference,invoice_reference,failure_reason,source_system,created_at
PAY-000638,CMP-NL-001,V0028,TXN-000673,2026-04-09,2026-04-14,completed,149083.54,208.31,149291.85,INR,NEFT,UTR-260414-000638,INV-V0028-2604-3796,,AP Automation,2026-04-05T10:00:00+05:30
PAY-000569,CMP-NL-001,V0006,TXN-000602,2026-04-15,2026-04-15,completed,377996.63,500.13,378496.76,INR,IMPS,UTR-260415-000569,INV-V0006-2603-4367,,AP Automation,2026-03-31T10:00:00+05:30
PAY-000615,CMP-NL-001,V0004,TXN-000650,2026-04-12,2026-04-15,completed,546711.30,401.28,547112.58,INR,Corporate Card,UTR-260415-000615,INV-V0004-2604-5292,,AP Automation,2026-04-08T10:00:00+05:30
PAY-000620,CMP-NL-001,V0009,TXN-000655,2026-04-22,2026-04-15,completed,100590.57,85.97,100676.54,INR,NEFT,UTR-260415-000620,INV-V0009-2604-7499,,AP Automation,2026-04-09T10:00:00+05:30
PAY-000630,CMP-NL-001,V0017,TXN-000665,2026-04-06,2026-04-16,completed,69209.77,42.26,69252.03,INR,RTGS,UTR-260416-000630,INV-V0017-2604-9255,,AP Automation,2026-04-06T10:00:00+05:30
PAY-000613,CMP-NL-001,V0002,TXN-000648,2026-05-08,2026-04-17,completed,49845.06,39.01,49884.07,INR,RTGS,UTR-260417-000613,INV-V0002-2604-9891,,AP Automation,2026-04-09T10:00:00+05:30
PAY-000601,CMP-NL-001,V0039,TXN-000636,2026-04-26,2026-04-18,completed,81887.97,97.81,81985.78,INR,UPI,UTR-260418-000601,INV-V0039-2603-3492,,AP Automation,2026-03-29T10:00:00+05:30
PAY-000618,CMP-NL-001,V0008,TXN-000653,2026-05-07,2026-04-19,completed,32367.17,38.29,32405.46,INR,Corporate Card,UTR-260419-000618,INV-V0008-2604-1839,,AP Automation,2026-04-07T10:00:00+05:30
PAY-000641,CMP-NL-001,V0035,TXN-000676,2026-05-25,2026-04-19,completed,152007.36,48.94,152056.30,INR,NEFT,UTR-260419-000641,INV-V0035-2604-7216,,AP Automation,2026-04-10T10:00:00+05:30
PAY-000635,CMP-NL-001,V0023,TXN-000670,2026-05-07,2026-04-20,completed,48936.50,28.46,48964.96,INR,NEFT,UTR-260420-000635,INV-V0023-2604-8762,,AP Automation,2026-04-09T10:00:00+05:30
PAY-000642,CMP-NL-001,V0035,TXN-000677,2026-05-23,2026-04-20,completed,163095.07,183.38,163278.45,INR,NEFT,UTR-260420-000642,INV-V0035-2604-5463,,AP Automation,2026-04-08T10:00:00+05:30
PAY-000657,CMP-NL-001,V0056,TXN-000693,2026-05-25,2026-04-20,completed,16866.90,11.81,16878.71,INR,Corporate Card,UTR-260420-000657,INV-V0056-2604-9799,,AP Automation,2026-04-11T10:00:00+05:30
PAY-000616,CMP-NL-001,V0006,TXN-000651,2026-04-20,2026-04-21,completed,212992.09,112.63,213104.72,INR,Corporate Card,UTR-260421-000616,INV-V0006-2604-7204,,AP Automation,2026-04-05T10:00:00+05:30
PAY-000637,CMP-NL-001,V0025,TXN-000672,2026-05-05,2026-04-21,completed,73771.80,92.68,73864.48,INR,ACH,UTR-260421-000637,INV-V0025-2604-5353,,AP Automation,2026-04-06T10:00:00+05:30
PAY-000658,CMP-NL-001,V0056,TXN-000694,2026-05-25,2026-04-21,failed,13155.91,0.00,0.00,INR,IMPS,UTR-260421-000658,INV-V0056-2604-1157,Daily payment limit exceeded,AP Automation,2026-04-10T10:00:00+05:30
PAY-000574,CMP-NL-001,V0011,TXN-000607,2026-04-01,2026-04-22,completed,12747.25,9.63,12756.88,INR,ACH,UTR-260422-000574,INV-V0011-2603-4593,,AP Automation,2026-04-01T10:00:00+05:30
PAY-000619,CMP-NL-001,V0008,TXN-000654,2026-05-08,2026-04-22,completed,39755.81,30.69,39786.50,INR,ACH,UTR-260422-000619,INV-V0008-2604-7308,,AP Automation,2026-04-11T10:00:00+05:30
PAY-000582,CMP-NL-001,V0017,TXN-000616,2026-04-03,2026-04-23,completed,76930.95,71.28,77002.23,INR,ACH,UTR-260423-000582,INV-V0017-2603-8570,,AP Automation,2026-04-03T10:00:00+05:30
PAY-000605,CMP-NL-001,V0043,TXN-000640,2026-04-01,2026-04-23,completed,93855.93,115.44,93971.37,INR,NEFT,UTR-260423-000605,INV-V0043-2603-4037,,AP Automation,2026-04-01T10:00:00+05:30
PAY-000629,CMP-NL-001,V0016,TXN-000664,2026-05-09,2026-04-24,completed,205880.29,248.84,206129.13,INR,Corporate Card,UTR-260424-000629,INV-V0016-2604-6746,,AP Automation,2026-04-09T10:00:00+05:30
PAY-000649,CMP-NL-001,V0045,TXN-000684,2026-04-20,2026-04-24,completed,121510.18,34.20,121544.38,INR,ACH,UTR-260424-000649,INV-V0045-2604-9532,,AP Automation,2026-04-05T10:00:00+05:30
PAY-000655,CMP-NL-001,V0054,TXN-000691,2026-04-23,2026-04-24,completed,93189.25,139.62,93328.87,INR,NEFT,UTR-260424-000655,INV-V0054-2604-3847,,AP Automation,2026-04-23T10:00:00+05:30
PAY-000628,CMP-NL-001,V0015,TXN-000663,2026-04-06,2026-04-25,completed,237784.50,184.01,237968.51,INR,UPI,UTR-260425-000628,INV-V0015-2604-3682,,AP Automation,2026-04-06T10:00:00+05:30
PAY-000636,CMP-NL-001,V0024,TXN-000671,2026-05-07,2026-04-26,completed,98176.07,112.09,98288.16,INR,NEFT,UTR-260426-000636,INV-V0024-2604-9978,,AP Automation,2026-04-23T10:00:00+05:30
PAY-000639,CMP-NL-001,V0029,TXN-000674,2026-05-17,2026-04-27,completed,223850.87,295.84,224146.71,INR,RTGS,UTR-260427-000639,INV-V0029-2604-2531,,AP Automation,2026-04-17T10:00:00+05:30
PAY-000647,CMP-NL-001,V0042,TXN-000682,2026-04-25,2026-04-27,completed,34308.88,13.49,34322.37,INR,RTGS,UTR-260427-000647,INV-V0042-2604-1075,,AP Automation,2026-04-21T10:00:00+05:30
PAY-000622,CMP-NL-001,V0010,TXN-000657,2026-05-23,2026-04-28,completed,28969.63,6.89,28976.52,INR,Corporate Card,UTR-260428-000622,INV-V0010-2604-4222,,AP Automation,2026-04-09T10:00:00+05:30
PAY-000654,CMP-NL-001,V0053,TXN-000690,2026-05-18,2026-04-28,completed,47458.16,43.39,47501.55,INR,ACH,UTR-260428-000654,INV-V0053-2604-5292,,AP Automation,2026-04-20T10:00:00+05:30
PAY-000643,CMP-NL-001,V0037,TXN-000678,2026-05-07,2026-05-01,completed,613875.51,482.71,614358.22,INR,NEFT,UTR-260501-000643,INV-V0037-2604-1763,,AP Automation,2026-05-01T10:00:00+05:30
PAY-000648,CMP-NL-001,V0043,TXN-000683,2026-04-18,2026-05-02,completed,46143.82,27.37,46171.19,INR,IMPS,UTR-260502-000648,INV-V0043-2604-5195,,AP Automation,2026-04-18T10:00:00+05:30
PAY-000651,CMP-NL-001,V0047,TXN-000686,2026-05-02,2026-05-03,completed,64035.32,32.31,64067.63,INR,IMPS,UTR-260503-000651,INV-V0047-2604-8823,,AP Automation,2026-04-25T10:00:00+05:30
PAY-000656,CMP-NL-001,V0055,TXN-000692,2026-05-12,2026-05-03,completed,48056.87,31.97,48088.84,INR,IMPS,UTR-260503-000656,INV-V0055-2604-6576,,AP Automation,2026-04-29T10:00:00+05:30
PAY-000633,CMP-NL-001,V0021,TXN-000668,2026-04-14,2026-05-04,completed,1153529.88,302.24,1153832.12,INR,ACH,UTR-260504-000633,INV-V0021-2604-7876,,AP Automation,2026-04-14T10:00:00+05:30
PAY-000645,CMP-NL-001,V0039,TXN-000680,2026-05-31,2026-05-04,completed,76416.09,94.04,76510.13,INR,RTGS,UTR-260504-000645,INV-V0039-2604-8768,,AP Automation,2026-05-01T10:00:00+05:30
PAY-000689,CMP-NL-001,V0024,TXN-000726,2026-05-17,2026-05-05,completed,194363.00,169.00,194532.00,INR,IMPS,UTR-260505-000689,INV-V0024-2605-7440,,AP Automation,2026-05-04T10:00:00+05:30
PAY-000624,CMP-NL-001,V0011,TXN-000659,2026-04-18,2026-05-06,completed,35068.79,11.59,35080.38,INR,ACH,UTR-260506-000624,INV-V0011-2604-8992,,AP Automation,2026-04-18T10:00:00+05:30
PAY-000632,CMP-NL-001,V0019,TXN-000667,2026-05-08,2026-05-06,completed,157520.10,97.75,157617.85,INR,IMPS,UTR-260506-000632,INV-V0019-2604-9252,,AP Automation,2026-04-24T10:00:00+05:30
PAY-000653,CMP-NL-001,V0051,TXN-000689,2026-04-19,2026-05-06,completed,24264.09,33.64,24297.73,INR,UPI,UTR-260506-000653,INV-V0051-2604-6353,,AP Automation,2026-04-14T10:00:00+05:30
PAY-000650,CMP-NL-001,V0046,TXN-000685,2026-05-22,2026-05-07,completed,48856.93,67.15,48924.08,INR,ACH,UTR-260507-000650,INV-V0046-2604-4991,,AP Automation,2026-04-22T10:00:00+05:30
PAY-000677,CMP-NL-001,V0015,TXN-000714,2026-05-04,2026-05-07,completed,224754.60,111.35,224865.95,INR,RTGS,UTR-260507-000677,INV-V0015-2605-9886,,AP Automation,2026-05-04T10:00:00+05:30
PAY-000644,CMP-NL-001,V0038,TXN-000679,2026-05-25,2026-05-08,completed,457996.51,151.06,458147.57,INR,UPI,UTR-260508-000644,INV-V0038-2604-6000,,AP Automation,2026-04-27T10:00:00+05:30
PAY-000668,CMP-NL-001,V0008,TXN-000704,2026-06-05,2026-05-08,completed,71595.08,104.00,71699.08,INR,RTGS,UTR-260508-000668,INV-V0008-2605-7301,,AP Automation,2026-05-08T10:00:00+05:30
PAY-000682,CMP-NL-001,V0019,TXN-000719,2026-05-20,2026-05-08,completed,51952.91,67.74,52020.65,INR,UPI,UTR-260508-000682,INV-V0019-2605-9489,,AP Automation,2026-05-07T10:00:00+05:30
PAY-000612,CMP-NL-001,V0001,TXN-000647,2026-04-21,2026-05-10,completed,610491.92,724.70,611216.62,INR,UPI,UTR-260510-000612,INV-V0001-2604-4604,,AP Automation,2026-04-21T10:00:00+05:30
PAY-000627,CMP-NL-001,V0014,TXN-000662,2026-05-25,2026-05-10,completed,61983.39,88.84,62072.23,INR,UPI,UTR-260510-000627,INV-V0014-2604-2378,,AP Automation,2026-04-27T10:00:00+05:30
PAY-000640,CMP-NL-001,V0031,TXN-000675,2026-05-03,2026-05-10,completed,196650.14,238.12,196888.26,INR,ACH,UTR-260510-000640,INV-V0031-2604-5348,,AP Automation,2026-04-27T10:00:00+05:30
PAY-000617,CMP-NL-001,V0007,TXN-000652,2026-05-13,2026-05-11,completed,304531.32,452.51,304983.83,INR,Corporate Card,UTR-260511-000617,INV-V0007-2604-8841,,AP Automation,2026-04-28T10:00:00+05:30
PAY-000646,CMP-NL-001,V0041,TXN-000681,2026-05-08,2026-05-11,completed,135666.00,34.51,135700.51,INR,NEFT,UTR-260511-000646,INV-V0041-2604-8543,,AP Automation,2026-04-25T10:00:00+05:30
PAY-000625,CMP-NL-001,V0012,TXN-000660,2026-04-30,2026-05-12,completed,52991.40,45.01,53036.41,INR,UPI,UTR-260512-000625,INV-V0012-2604-6665,,AP Automation,2026-04-24T10:00:00+05:30
PAY-000631,CMP-NL-001,V0018,TXN-000666,2026-06-05,2026-05-12,completed,121683.32,80.76,121764.08,INR,RTGS,UTR-260512-000631,INV-V0018-2604-3839,,AP Automation,2026-04-23T10:00:00+05:30
PAY-000621,CMP-NL-001,V0010,TXN-000656,2026-06-09,2026-05-13,completed,26999.69,35.82,27035.51,INR,UPI,UTR-260513-000621,INV-V0010-2604-7348,,AP Automation,2026-04-26T10:00:00+05:30
PAY-000673,CMP-NL-001,V0012,TXN-000709,2026-05-06,2026-05-13,completed,114557.88,130.69,114688.57,INR,UPI,UTR-260513-000673,INV-V0012-2605-8160,,AP Automation,2026-05-01T10:00:00+05:30
PAY-000666,CMP-NL-001,V0006,TXN-000702,2026-05-20,2026-05-14,completed,396078.10,163.08,396241.18,INR,Corporate Card,UTR-260514-000666,INV-V0006-2605-5914,,AP Automation,2026-05-05T10:00:00+05:30
PAY-000683,CMP-NL-001,V0019,TXN-000720,2026-05-26,2026-05-14,completed,88566.92,52.49,88619.41,INR,ACH,UTR-260514-000683,INV-V0019-2605-3658,,AP Automation,2026-05-14T10:00:00+05:30
PAY-000694,CMP-NL-001,V0034,TXN-000733,2026-05-15,2026-05-14,completed,108065.50,71.57,108137.07,INR,UPI,UTR-260514-000694,INV-V0034-2605-5251,,AP Automation,2026-05-02T10:00:00+05:30
PAY-000699,CMP-NL-001,V0043,TXN-000738,2026-05-13,2026-05-14,completed,57761.09,27.56,57788.65,INR,Corporate Card,UTR-260514-000699,INV-V0043-2605-9875,,AP Automation,2026-05-13T10:00:00+05:30
PAY-000652,CMP-NL-001,V0050,TXN-000688,2026-06-10,2026-05-16,completed,60108.44,73.93,60182.37,INR,RTGS,UTR-260516-000652,INV-V0050-2604-1378,,AP Automation,2026-04-29T10:00:00+05:30
PAY-000674,CMP-NL-001,V0013,TXN-000710,2026-05-27,2026-05-16,completed,42293.06,20.70,42313.76,INR,ACH,UTR-260516-000674,INV-V0013-2605-4338,,AP Automation,2026-05-14T10:00:00+05:30
PAY-000634,CMP-NL-001,V0022,TXN-000669,2026-05-28,2026-05-17,completed,276722.90,134.34,276857.24,INR,IMPS,UTR-260517-000634,INV-V0022-2604-7115,,AP Automation,2026-04-28T10:00:00+05:30
PAY-000672,CMP-NL-001,V0011,TXN-000708,2026-05-14,2026-05-17,completed,35838.03,22.26,35860.29,INR,UPI,UTR-260517-000672,INV-V0011-2605-4334,,AP Automation,2026-05-14T10:00:00+05:30
PAY-000659,CMP-NL-001,V0001,TXN-000695,2026-05-07,2026-05-18,completed,149287.67,70.48,149358.15,INR,UPI,UTR-260518-000659,INV-V0001-2605-5400,,AP Automation,2026-05-07T10:00:00+05:30
PAY-000695,CMP-NL-001,V0035,TXN-000734,2026-06-28,2026-05-19,completed,254394.60,153.22,254547.82,INR,RTGS,UTR-260519-000695,INV-V0035-2605-8122,,AP Automation,2026-05-17T10:00:00+05:30
PAY-000669,CMP-NL-001,V0008,TXN-000705,2026-06-12,2026-05-21,completed,68724.67,84.80,68809.47,INR,RTGS,UTR-260521-000669,INV-V0008-2605-1292,,AP Automation,2026-05-13T10:00:00+05:30
PAY-000676,CMP-NL-001,V0014,TXN-000713,2026-06-05,2026-05-22,completed,59617.92,53.67,59671.59,INR,NEFT,UTR-260522-000676,INV-V0014-2605-1616,,AP Automation,2026-05-06T10:00:00+05:30
PAY-000701,CMP-NL-001,V0048,TXN-000740,2026-06-23,2026-05-22,completed,100724.72,109.52,100834.24,INR,RTGS,UTR-260522-000701,INV-V0048-2605-4056,,AP Automation,2026-05-10T10:00:00+05:30
PAY-000704,CMP-NL-001,V0052,TXN-000743,2026-05-16,2026-05-22,completed,20968.67,25.97,20994.64,INR,RTGS,UTR-260522-000704,INV-V0052-2605-9762,,AP Automation,2026-05-10T10:00:00+05:30
PAY-000681,CMP-NL-001,V0018,TXN-000718,2026-06-21,2026-05-23,failed,108050.39,0.00,0.00,INR,IMPS,UTR-260523-000681,INV-V0018-2605-5777,Beneficiary bank rejected,AP Automation,2026-05-07T10:00:00+05:30
PAY-000692,CMP-NL-001,V0029,TXN-000731,2026-06-05,2026-05-23,completed,65285.19,71.03,65356.22,INR,NEFT,UTR-260523-000692,INV-V0029-2605-4078,,AP Automation,2026-05-09T10:00:00+05:30
PAY-000661,CMP-NL-001,V0002,TXN-000697,2026-06-10,2026-05-24,completed,67737.16,78.76,67815.92,INR,UPI,UTR-260524-000661,INV-V0002-2605-9059,,AP Automation,2026-05-11T10:00:00+05:30
PAY-000670,CMP-NL-001,V0009,TXN-000706,2026-06-05,2026-05-24,completed,63803.53,46.76,63850.29,INR,IMPS,UTR-260524-000670,INV-V0009-2605-6192,,AP Automation,2026-05-24T10:00:00+05:30
PAY-000696,CMP-NL-001,V0037,TXN-000735,2026-05-26,2026-05-24,completed,274283.27,243.77,274527.04,INR,RTGS,UTR-260524-000696,INV-V0037-2605-5519,,AP Automation,2026-05-21T10:00:00+05:30
PAY-000679,CMP-NL-001,V0016,TXN-000716,2026-06-16,2026-05-25,completed,252088.65,176.66,252265.31,INR,ACH,UTR-260525-000679,INV-V0016-2605-2912,,AP Automation,2026-05-17T10:00:00+05:30
PAY-000685,CMP-NL-001,V0020,TXN-000722,2026-06-16,2026-05-26,completed,48652.83,20.84,48673.67,INR,IMPS,UTR-260526-000685,INV-V0020-2605-3220,,AP Automation,2026-05-20T10:00:00+05:30
PAY-000678,CMP-NL-001,V0015,TXN-000715,2026-05-13,2026-05-28,completed,113643.51,86.09,113729.60,INR,UPI,UTR-260528-000678,INV-V0015-2605-3405,,AP Automation,2026-05-13T10:00:00+05:30
PAY-000660,CMP-NL-001,V0001,TXN-000696,2026-05-18,2026-05-29,completed,132435.92,61.07,132496.99,INR,RTGS,UTR-260529-000660,INV-V0001-2605-8023,,AP Automation,2026-05-18T10:00:00+05:30
PAY-000667,CMP-NL-001,V0007,TXN-000703,2026-06-06,2026-05-29,completed,144859.21,213.25,145072.46,INR,UPI,UTR-260529-000667,INV-V0007-2605-3940,,AP Automation,2026-05-25T10:00:00+05:30
PAY-000662,CMP-NL-001,V0003,TXN-000698,2026-07-06,2026-05-30,completed,287158.53,269.87,287428.40,INR,Corporate Card,UTR-260530-000662,INV-V0003-2605-8306,,AP Automation,2026-05-23T10:00:00+05:30
PAY-000684,CMP-NL-001,V0020,TXN-000721,2026-06-12,2026-05-31,completed,40395.27,57.29,40452.56,INR,UPI,UTR-260531-000684,INV-V0020-2605-5693,,AP Automation,2026-05-13T10:00:00+05:30
PAY-000698,CMP-NL-001,V0042,TXN-000737,2026-06-04,2026-05-31,completed,36920.51,7.64,36928.15,INR,RTGS,UTR-260531-000698,INV-V0042-2605-1377,,AP Automation,2026-05-30T10:00:00+05:30
PAY-000690,CMP-NL-001,V0025,TXN-000727,2026-06-10,2026-06-01,completed,126452.97,185.54,126638.51,INR,ACH,UTR-260601-000690,INV-V0025-2605-7523,,AP Automation,2026-05-12T10:00:00+05:30
PAY-000691,CMP-NL-001,V0029,TXN-000730,2026-06-25,2026-06-01,completed,114246.75,165.33,114412.08,INR,IMPS,UTR-260601-000691,INV-V0029-2605-7873,,AP Automation,2026-05-26T10:00:00+05:30
PAY-000686,CMP-NL-001,V0021,TXN-000723,2026-05-20,2026-06-03,completed,914912.26,1198.64,916110.90,INR,UPI,UTR-260603-000686,INV-V0021-2605-7329,,AP Automation,2026-05-20T10:00:00+05:30
PAY-000706,CMP-NL-001,V0054,TXN-000745,2026-05-15,2026-06-03,completed,70734.51,53.04,70787.55,INR,UPI,UTR-260603-000706,INV-V0054-2605-1899,,AP Automation,2026-05-15T10:00:00+05:30
PAY-000707,CMP-NL-001,V0055,TXN-000746,2026-06-10,2026-06-03,completed,54242.91,78.32,54321.23,INR,NEFT,UTR-260603-000707,INV-V0055-2605-9949,,AP Automation,2026-05-26T10:00:00+05:30
PAY-000703,CMP-NL-001,V0050,TXN-000742,2026-06-29,2026-06-04,completed,41979.75,55.99,42035.74,INR,ACH,UTR-260604-000703,INV-V0050-2605-3381,,AP Automation,2026-05-17T10:00:00+05:30
PAY-000740,CMP-NL-001,V0036,TXN-000781,2026-06-03,2026-06-04,completed,133426.10,76.06,133502.16,INR,RTGS,UTR-260604-000740,INV-V0036-2606-5313,,AP Automation,2026-06-03T10:00:00+05:30
PAY-000675,CMP-NL-001,V0014,TXN-000712,2026-07-02,2026-06-05,completed,25062.65,35.51,25098.16,INR,RTGS,UTR-260605-000675,INV-V0014-2605-3549,,AP Automation,2026-06-02T10:00:00+05:30
PAY-000665,CMP-NL-001,V0005,TXN-000701,2026-06-07,2026-06-06,completed,153638.13,179.73,153817.86,INR,ACH,UTR-260606-000665,INV-V0005-2605-8344,,AP Automation,2026-06-03T10:00:00+05:30
PAY-000680,CMP-NL-001,V0017,TXN-000717,2026-05-22,2026-06-06,completed,248864.02,272.55,249136.57,INR,NEFT,UTR-260606-000680,INV-V0017-2605-3746,,AP Automation,2026-05-22T10:00:00+05:30
PAY-000700,CMP-NL-001,V0046,TXN-000739,2026-06-20,2026-06-06,completed,44390.47,19.19,44409.66,INR,NEFT,UTR-260606-000700,INV-V0046-2605-7377,,AP Automation,2026-05-21T10:00:00+05:30
PAY-000708,CMP-NL-001,V0056,TXN-000747,2026-07-08,2026-06-06,completed,15979.19,13.27,15992.46,INR,Corporate Card,UTR-260606-000708,INV-V0056-2605-5659,,AP Automation,2026-05-27T10:00:00+05:30
PAY-000671,CMP-NL-001,V0010,TXN-000707,2026-07-17,2026-06-08,completed,90064.02,19.86,90083.88,INR,IMPS,UTR-260608-000671,INV-V0010-2605-1972,,AP Automation,2026-06-02T10:00:00+05:30
PAY-000693,CMP-NL-001,V0033,TXN-000732,2026-07-01,2026-06-09,completed,104378.20,92.84,104471.04,INR,IMPS,UTR-260609-000693,INV-V0033-2605-5073,,AP Automation,2026-05-18T10:00:00+05:30
PAY-000664,CMP-NL-001,V0004,TXN-000700,2026-05-28,2026-06-13,completed,269863.56,60.04,269923.60,INR,NEFT,UTR-260613-000664,INV-V0004-2605-6623,,AP Automation,2026-05-21T10:00:00+05:30
PAY-000697,CMP-NL-001,V0038,TXN-000736,2026-06-24,2026-06-13,completed,431945.73,172.40,432118.13,INR,RTGS,UTR-260613-000697,INV-V0038-2605-2297,,AP Automation,2026-05-27T10:00:00+05:30
PAY-000705,CMP-NL-001,V0052,TXN-000744,2026-06-05,2026-06-13,completed,28387.76,37.01,28424.77,INR,RTGS,UTR-260613-000705,INV-V0052-2605-4377,,AP Automation,2026-05-29T10:00:00+05:30
PAY-000722,CMP-NL-001,V0014,TXN-000763,2026-07-02,2026-06-13,completed,30712.93,37.72,30750.65,INR,NEFT,UTR-260613-000722,INV-V0014-2606-1029,,AP Automation,2026-06-05T10:00:00+05:30
PAY-000725,CMP-NL-001,V0017,TXN-000766,2026-06-12,2026-06-13,completed,108333.35,31.25,108364.60,INR,NEFT,UTR-260613-000725,INV-V0017-2606-2350,,AP Automation,2026-06-12T10:00:00+05:30
PAY-000688,CMP-NL-001,V0023,TXN-000725,2026-06-29,2026-06-14,completed,72952.88,71.54,73024.42,INR,NEFT,UTR-260614-000688,INV-V0023-2605-7382,,AP Automation,2026-05-31T10:00:00+05:30
PAY-000687,CMP-NL-001,V0022,TXN-000724,2026-06-26,2026-06-15,completed,349980.67,84.99,350065.66,INR,ACH,UTR-260615-000687,INV-V0022-2605-1474,,AP Automation,2026-05-29T10:00:00+05:30
PAY-000712,CMP-NL-001,V0004,TXN-000752,2026-06-13,2026-06-15,completed,261726.54,67.59,261794.13,INR,Corporate Card,UTR-260615-000712,INV-V0004-2606-8495,,AP Automation,2026-06-09T10:00:00+05:30
PAY-000663,CMP-NL-001,V0003,TXN-000699,2026-07-17,2026-06-16,completed,429430.65,523.74,429954.39,INR,IMPS,UTR-260616-000663,INV-V0003-2605-6242,,AP Automation,2026-06-02T10:00:00+05:30
PAY-000724,CMP-NL-001,V0016,TXN-000765,2026-07-16,2026-06-16,completed,133253.84,182.67,133436.51,INR,RTGS,UTR-260616-000724,INV-V0016-2606-8259,,AP Automation,2026-06-16T10:00:00+05:30
PAY-000729,CMP-NL-001,V0020,TXN-000770,2026-07-14,2026-06-16,completed,128675.54,101.06,128776.60,INR,ACH,UTR-260616-000729,INV-V0020-2606-6137,,AP Automation,2026-06-16T10:00:00+05:30
PAY-000730,CMP-NL-001,V0021,TXN-000771,2026-06-08,2026-06-16,completed,933044.59,823.87,933868.46,INR,IMPS,UTR-260616-000730,INV-V0021-2606-5306,,AP Automation,2026-06-08T10:00:00+05:30
PAY-000733,CMP-NL-001,V0023,TXN-000774,2026-07-07,2026-06-16,completed,31592.70,37.27,31629.97,INR,IMPS,UTR-260616-000733,INV-V0023-2606-3947,,AP Automation,2026-06-09T10:00:00+05:30
PAY-000727,CMP-NL-001,V0019,TXN-000768,2026-06-28,2026-06-17,completed,119825.94,126.62,119952.56,INR,UPI,UTR-260617-000727,INV-V0019-2606-3636,,AP Automation,2026-06-13T10:00:00+05:30
PAY-000709,CMP-NL-001,V0001,TXN-000749,2026-06-12,2026-06-18,completed,187014.67,121.55,187136.22,INR,ACH,UTR-260618-000709,INV-V0001-2606-7733,,AP Automation,2026-06-12T10:00:00+05:30
PAY-000746,CMP-NL-001,V0043,TXN-000787,2026-06-18,2026-06-18,completed,78415.49,47.59,78463.08,INR,RTGS,UTR-260618-000746,INV-V0043-2606-5158,,AP Automation,2026-06-18T10:00:00+05:30
PAY-000702,CMP-NL-001,V0048,TXN-000741,2026-07-13,2026-06-19,completed,75369.00,107.63,75476.63,INR,IMPS,UTR-260619-000702,INV-V0048-2605-2632,,AP Automation,2026-05-31T10:00:00+05:30
PAY-000748,CMP-NL-001,V0045,TXN-000789,2026-06-29,2026-06-19,completed,30479.79,44.36,30524.15,INR,IMPS,UTR-260619-000748,INV-V0045-2606-8354,,AP Automation,2026-06-14T10:00:00+05:30
PAY-000714,CMP-NL-001,V0006,TXN-000754,2026-07-01,2026-06-22,completed,348385.38,369.90,348755.28,INR,IMPS,UTR-260622-000714,INV-V0006-2606-3299,,AP Automation,2026-06-16T10:00:00+05:30
PAY-000716,CMP-NL-001,V0008,TXN-000756,2026-07-09,2026-06-22,completed,202211.44,49.89,202261.33,INR,Corporate Card,UTR-260622-000716,INV-V0008-2606-8536,,AP Automation,2026-06-09T10:00:00+05:30
PAY-000721,CMP-NL-001,V0014,TXN-000762,2026-07-20,2026-06-22,completed,92928.67,119.62,93048.29,INR,NEFT,UTR-260622-000721,INV-V0014-2606-6587,,AP Automation,2026-06-20T10:00:00+05:30
PAY-000726,CMP-NL-001,V0018,TXN-000767,2026-08-04,2026-06-23,completed,196808.07,88.80,196896.87,INR,NEFT,UTR-260623-000726,INV-V0018-2606-2940,,AP Automation,2026-06-23T10:00:00+05:30
PAY-000735,CMP-NL-001,V0025,TXN-000776,2026-07-09,2026-06-23,completed,74572.38,40.65,74613.03,INR,Corporate Card,UTR-260623-000735,INV-V0025-2606-8038,,AP Automation,2026-06-10T10:00:00+05:30
PAY-000747,CMP-NL-001,V0045,TXN-000788,2026-07-06,2026-06-23,completed,36690.10,50.66,36740.76,INR,IMPS,UTR-260623-000747,INV-V0045-2606-1184,,AP Automation,2026-06-23T10:00:00+05:30
PAY-000749,CMP-NL-001,V0047,TXN-000790,2026-06-06,2026-06-23,completed,79935.20,42.08,79977.28,INR,RTGS,UTR-260623-000749,INV-V0047-2606-5242,,AP Automation,2026-06-01T10:00:00+05:30
PAY-000734,CMP-NL-001,V0024,TXN-000775,2026-07-07,2026-06-24,completed,123921.37,93.20,124014.57,INR,NEFT,UTR-260624-000734,INV-V0024-2606-8179,,AP Automation,2026-06-24T10:00:00+05:30
PAY-000738,CMP-NL-001,V0030,TXN-000779,2026-06-08,2026-06-24,completed,164126.68,63.62,164190.30,INR,ACH,UTR-260624-000738,INV-V0030-2606-1434,,AP Automation,2026-06-08T10:00:00+05:30
PAY-000745,CMP-NL-001,V0041,TXN-000786,2026-06-23,2026-06-25,completed,119022.65,121.75,119144.40,INR,NEFT,UTR-260625-000745,INV-V0041-2606-8862,,AP Automation,2026-06-09T10:00:00+05:30
PAY-000752,CMP-NL-001,V0054,TXN-000793,2026-06-13,2026-06-25,completed,159704.25,68.25,159772.50,INR,ACH,UTR-260625-000752,INV-V0054-2606-6829,,AP Automation,2026-06-13T10:00:00+05:30
